qname	rname	start_outer_1based	end_outer_1based	flag	qual_sum	real_len	mapq	cigar	category
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:17199:65924	Y	6674737	6674775	0	2340	39	25	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:10916:67049	Y	6701629	6701676	0	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:1935:47111	Y	6702175	6702241	0	3875	67	37	67M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:20764:93314	Y	6702789	6702897	0	4974	109	37	109M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2215:20754:86765	Y	6704582	6704633	0	3030	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:6413:29997	Y	6707674	6707752	0	4590	79	25	79M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:19856:4449	Y	6708344	6708387	0	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10687:95178c	Y	6710843	6710903	0	3660	61	37	61M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:18826:76240	Y	6731440	6731510	0	4260	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13566:82978c	Y	6733196	6733247	0	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12042:48120c	Y	6733203	6733247	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:7858:37763	Y	6737244	6737293	0	2889	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:6228:24596	Y	6738374	6738429	0	3360	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2212:13313:77704	Y	6738377	6738429	0	3180	53	25	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2215:7963:4834	Y	6740443	6740481	0	2218	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10054:9704c	Y	6748337	6748402	0	3960	66	37	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:6150:85467c	Y	6752833	6752935	0	6180	103	37	103M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1211:4952:71418	Y	6755269	6755330	0	3720	62	25	62M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:10104:45232c	Y	6755479	6755548	0	4200	70	37	70M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:3233:10442	Y	6756107	6756145	0	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11194:38872c	Y	6757824	6757877	0	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:21282:30157c	Y	6758059	6758096	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2205:12786:39129	Y	6760776	6760819	0	2212	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:4015:72690c	Y	6768863	6768897	0	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2212:12441:10481c	Y	6768863	6768898	0	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:17624:46568c	Y	6773361	6773467	0	5008	105	37	50M2D55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11393:84399c	Y	6775106	6775165	0	3600	60	37	60M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:18125:98193c	Y	6776662	6776733	0	4026	72	32	72M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:10162:28944c	Y	6776837	6776972	0	5706	136	37	136M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:18743:61505c	Y	6782823	6782873	0	3060	51	37	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:6726:92068c	Y	6785291	6785325	0	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:16985:65689	Y	6787711	6787751	0	2460	41	25	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:7784:46402c	Y	6787921	6787960	0	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:10231:86981	Y	6789790	6789842	0	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:3078:15499	Y	6795895	6795935	0	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:1946:4164	Y	6796410	6796461	0	2806	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2201:9825:46168	Y	6803957	6803996	0	2400	40	25	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1203:13804:30981	Y	6804479	6804553	0	4500	75	37	75M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:12789:52652c	Y	6807643	6807696	0	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:19762:65262	Y	6808352	6808390	0	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10146:37956c	Y	6810284	6810379	0	5760	96	37	96M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:7628:62734c	Y	6810324	6810379	0	3360	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:4265:93946c	Y	6812957	6813015	0	3540	59	37	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10940:81499c	Y	6813286	6813345	0	3600	60	37	60M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:20146:86669	Y	6814952	6815022	0	4260	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:17410:47207c	Y	6816214	6816292	0	4740	79	37	79M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:7092:56016	Y	6831020	6831075	0	3356	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10142:21110c	Y	6841428	6841501	0	4440	74	37	74M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:12586:2666	Y	6841428	6841504	0	4580	78	37	68M1I9M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:9896:84478c	Y	6841796	6841861	0	3960	66	25	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:13510:65483	Y	6841839	6841892	0	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:2519:4762	Y	6843037	6843104	0	4080	68	37	68M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:15090:13198	Y	6843776	6843853	0	4316	78	37	78M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2210:13711:74112	Y	6844335	6844407	0	3280	74	37	65M1I8M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:7398:59734	Y	6845171	6845219	0	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:14714:15586	Y	6852818	6852898	0	4610	81	37	81M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:14736:56630	Y	6853834	6853891	0	3480	58	37	58M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:15618:16788c	Y	6855307	6855351	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:14884:97596c	Y	6855307	6855352	0	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:12041:8886c	Y	6855307	6855353	0	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15503:88229c	Y	6855898	6855946	0	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13437:46056c	Y	6858285	6858330	0	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10233:98581c	Y	6863480	6863532	0	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10185:53866c	Y	6866055	6866107	0	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10194:95878c	Y	6866211	6866245	0	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:5370:62010c	Y	6871875	6871911	0	2220	37	25	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10020:15922c	Y	6872469	6872518	0	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:6116:35717c	Y	6873592	6873629	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:8604:57219c	Y	6875461	6875511	0	3060	51	25	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11495:3544c	Y	6875461	6875513	0	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:9548:10302	Y	6876493	6876574	0	4049	82	37	82M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10200:37366c	Y	6879327	6879362	0	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16969:37413c	Y	6880225	6880279	0	3300	55	37	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:5869:38066	Y	6880384	6880422	0	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10586:19612c	Y	6885957	6886010	0	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:15376:87706	Y	6895870	6895918	0	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10071:23718c	Y	6897301	6897366	0	3960	66	37	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:15509:96243	Y	6897301	6897368	0	4080	68	37	68M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2107:20424:80773	Y	6898482	6898535	0	3190	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:7582:18507	Y	6899240	6899294	0	3300	55	25	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11281:89711c	Y	6909118	6909162	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2107:11334:17752	Y	6909509	6909607	0	4920	99	37	99M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:15285:25918c	Y	6909509	6909609	0	6060	101	35	101M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:15135:13011c	Y	6909650	6909705	0	3360	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:8098:90551	Y	6910325	6910362	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12209:85863c	Y	6910325	6910370	0	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:1324:29396	Y	6912970	6913038	0	4139	69	37	69M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:19628:10733c	Y	6914722	6914765	0	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:12859:62012	Y	6916829	6916936	0	5078	108	37	108M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:7061:56025c	Y	6924921	6924970	0	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:8141:83904	Y	6924921	6924973	0	3180	53	25	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:17460:94774	Y	6925634	6925704	0	3781	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11927:53087c	Y	6932631	6932667	0	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:18873:95896	Y	6932810	6932868	0	3480	58	37	51M1D7M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:20110:50728	Y	6932810	6932903	0	4255	94	37	94M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:3215:33337	Y	6932972	6933050	0	4590	79	37	79M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:15836:11377	Y	6936466	6936504	0	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:13772:7640	Y	6938140	6938210	0	3943	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:9497:40389c	Y	6941223	6941270	0	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10980:98867c	Y	6941223	6941271	0	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:7034:28434	Y	6941565	6941611	0	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11298:95436c	Y	6943625	6943660	0	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10610:48893c	Y	6943877	6943929	0	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11352:15917c	Y	6945099	6945145	0	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:11354:49944	Y	6945248	6945286	0	2340	39	25	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:1392:3527c	Y	6951537	6951587	0	3060	51	25	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:2293:71362	Y	6952843	6952879	0	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:20252:78544	Y	6954101	6954137	0	2220	37	25	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:3773:34594	Y	6954201	6954246	0	2675	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2107:15868:14611	Y	6954201	6954251	0	2995	51	25	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10415:6747c	Y	6954201	6954252	0	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10424:96036c	Y	6954211	6954246	0	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:19340:66023	Y	6956209	6956264	0	3298	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:19733:30426c	Y	6958656	6958740	0	4860	85	37	85M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:19801:76951	Y	6958656	6958747	0	4827	92	37	92M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2108:20441:20333	Y	6960809	6960865	0	3420	57	25	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10743:57311c	Y	6964109	6964153	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:19237:66695	Y	6964109	6964155	0	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2212:2521:10102	Y	6964937	6964977	0	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:15968:2054	Y	6964978	6965029	0	2923	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2205:18465:18252	Y	6965098	6965132	0	2062	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:8065:70033	Y	6965105	6965176	0	4380	73	37	61M1D1M2I9M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:5484:24640	Y	6965105	6965202	0	4921	98	37	98M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:17707:22426	Y	6965105	6965203	0	4959	99	37	99M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:17469:2355	Y	6965105	6965205	0	4760	101	37	101M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:11669:100196	Y	6965805	6965848	0	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11493:8964c	Y	6968832	6968895	0	3840	64	37	64M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:2892:59264c	Y	6968854	6968897	0	2580	43	37	1M2D21M1I20M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11827:98243c	Y	6968856	6968897	0	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:1789:24831c	Y	6971176	6971214	0	2340	39	25	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14542:27428c	Y	6971558	6971592	0	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11625:54834c	Y	6971583	6971641	0	3540	59	37	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11265:93658c	Y	6977834	6977901	0	4080	68	37	68M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:3117:29305c	Y	6977855	6977901	0	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:2923:16995	Y	6977855	6977951	0	4906	96	37	88M1D8M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:5957:31816c	Y	6980092	6980169	0	4043	78	37	78M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1203:12606:6025c	Y	6980093	6980169	0	4306	77	37	77M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:15689:55257c	Y	6980153	6980195	0	2520	43	32	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16213:18183c	Y	6986202	6986241	0	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:19255:4605	Y	6986202	6986258	0	3420	57	37	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:1468:96681c	Y	6986978	6987024	0	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:8319:2554	Y	6989756	6989799	0	2621	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10502:28658c	Y	6989773	6989813	0	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:3591:31667	Y	6991021	6991057	0	2160	36	37	26M1D10M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10175:39040c	Y	6991021	6991065	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16200:66487c	Y	7008525	7008562	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:17683:17435	Y	7015008	7015058	0	3120	52	37	43M1I8M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:3533:19364c	Y	7019829	7019918	0	5400	90	37	90M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:6896:44050	Y	7019829	7019927	0	4923	98	37	91M1D7M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10750:13229c	Y	7028770	7028824	0	3300	55	37	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2102:21193:52417	Y	7032171	7032205	0	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:13851:72223	Y	7033766	7033808	0	2570	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13729:94816c	Y	7034743	7034789	0	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:3903:48643c	Y	7036845	7036891	0	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:9897:34611	Y	7046727	7046769	0	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:9377:9540	Y	7047170	7047218	0	2802	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16828:46781c	Y	7047170	7047219	0	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:20329:54270	Y	7051024	7051070	0	2820	47	25	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:9906:35564c	Y	7051024	7051093	0	4200	70	37	70M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:10920:30097	Y	7052946	7052998	0	3168	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10617:49143c	Y	7057312	7057385	0	4440	74	37	74M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:18727:46955	Y	7057646	7057683	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:4418:72842	Y	7064921	7064958	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:15545:14637	Y	7065408	7065459	0	3060	51	37	43M1D8M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:12277:68281c	Y	7069352	7069387	0	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:11287:66459c	Y	7071980	7072018	0	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:4262:38162	Y	7071980	7072027	0	2940	49	37	39M1I9M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2210:10476:48101	Y	7073265	7073337	0	4380	73	37	73M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2210:17283:48832	Y	7073265	7073345	0	4600	81	37	81M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:14849:8420c	Y	7073265	7073354	0	5220	90	37	90M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:1619:6596c	Y	7077849	7077896	0	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:14094:5932	Y	7079007	7079098	0	4830	92	37	92M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:8057:100533	Y	7082867	7082913	0	2754	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:2122:71784	Y	7085395	7085441	0	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:10173:18546	Y	7085395	7085443	0	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:14719:91089c	Y	7092049	7092086	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:4090:22805c	Y	7103203	7103251	0	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14955:7809	Y	7109400	7109501	0	3383	102	37	102M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:16059:67565	Y	7109805	7109857	0	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:19801:97032c	Y	7109998	7110042	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10332:35334c	Y	7110749	7110847	0	5940	99	37	99M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:6640:12748c	Y	7136396	7136431	0	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:2618:79567	Y	7137701	7137761	0	3660	61	37	61M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:4642:20596c	Y	7137701	7137762	0	3720	62	37	62M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11909:99699c	Y	7140036	7140078	0	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:1299:92047c	Y	7140036	7140079	0	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:12360:21788	Y	7143175	7143213	0	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:12782:82082c	Y	7152031	7152124	0	5580	94	37	94M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:2084:47483	Y	7152031	7152126	0	4800	96	37	96M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10180:56399c	Y	7153389	7153440	0	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10413:75755c	Y	7159580	7159630	0	3060	51	37	51M	start_equal
