qname	rname	start_outer_1based	end_outer_1based	flag	qual_sum	real_len	mapq	cigar	category
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:10489:73018	Y	3718375	3718433	16	3540	59	37	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:6580:26739c	Y	3719020	3719123	16	6240	104	37	104M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:8960:40281	Y	3719385	3719447	16	3780	63	37	63M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:15585:2863	Y	3719867	3719964	16	4945	98	25	98M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:5652:58974c	Y	3720813	3720847	16	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:15448:74751c	Y	4113689	4113737	16	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:7594:54022c	Y	4114034	4114074	16	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:15902:43083	Y	4199918	4199982	16	3900	65	37	65M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:4112:13632	Y	4199918	4199986	16	4140	69	37	69M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2201:9546:8498	Y	4581821	4581874	16	2685	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15876:28539c	Y	5361764	5361805	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:20657:46509	Y	5362517	5362572	16	3360	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14912:25840c	Y	6425230	6425264	16	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:3856:75342	Y	6426627	6426662	16	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:13481:62776	Y	6427519	6427566	16	2874	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2109:2131:63411	Y	6427993	6428028	16	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:6250:49133	Y	6429268	6429326	16	3540	59	37	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12663:95259c	Y	6592994	6593031	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:8733:96316	Y	6594248	6594337	16	4787	90	37	90M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:9356:16883	Y	6630961	6631007	16	2579	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16356:65142c	Y	6633430	6633488	16	3540	59	37	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1203:9110:52428c	Y	6649852	6649922	16	4260	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2216:9389:96373	Y	6650051	6650096	16	2752	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2210:7804:35261	Y	6650892	6650946	16	3240	54	37	3M1D51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:20179:3472	Y	6655907	6655963	16	3420	57	37	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2102:5547:13060	Y	6660445	6660512	16	4080	68	37	68M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:18363:48889	Y	6662488	6662589	16	5026	102	37	102M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2108:9339:59857	Y	6667122	6667164	16	2580	43	37	30M1I6M1D6M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:5417:62613	Y	6670400	6670461	16	3720	62	37	62M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:14293:32672c	Y	6670415	6670460	16	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:8210:32892	Y	6670422	6670477	16	2977	53	37	39M1D1M2D11M2S	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:16853:48809	Y	6670948	6671001	16	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:15590:53086	Y	6672474	6672533	16	3600	60	37	60M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:14271:67269	Y	6676549	6676587	16	2284	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:9246:80948c	Y	6676574	6676647	16	4358	74	37	74M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:10545:44467	Y	6678022	6678069	16	2880	48	25	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10945:6350c	Y	6680403	6680440	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2216:4708:15828	Y	6688700	6688742	16	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:19527:47495c	Y	6688700	6688751	16	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:13107:10291	Y	6688722	6688775	16	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:18807:19635	Y	6688722	6688784	16	3744	63	37	63M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10389:85429c	Y	6688722	6688797	16	4560	76	37	76M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:7751:60306c	Y	6690264	6690306	16	2580	43	25	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:19170:64752	Y	6690381	6690432	16	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10162:12875c	Y	6690381	6690434	16	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:15627:56441	Y	6695150	6695194	16	2422	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:3674:53964	Y	6695285	6695341	16	3420	57	37	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14674:81171c	Y	6696855	6696905	16	3060	51	37	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:15650:60008	Y	6699944	6699990	16	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:14280:79794	Y	6699944	6699995	16	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:6154:50257	Y	6701594	6701630	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:13925:7140	Y	6702088	6702155	16	4080	68	37	68M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:3601:18006c	Y	6703249	6703330	16	4920	82	37	82M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:3438:56662	Y	6704205	6704279	16	4500	75	37	75M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:18902:21496	Y	6706819	6706873	16	3300	55	25	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13920:39949c	Y	6718897	6718946	16	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2108:12421:6111	Y	6735252	6735290	16	2326	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13403:91348c	Y	6739134	6739174	16	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10510:65249c	Y	6739134	6739179	16	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:7861:76104c	Y	6742235	6742287	16	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11156:3626c	Y	6745160	6745204	16	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:20403:59394	Y	6748264	6748301	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:4201:99082	Y	6751890	6751935	16	2754	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:20044:44768c	Y	6753201	6753276	16	4560	76	37	76M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:14141:51916	Y	6753201	6753284	16	4658	84	37	84M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:3067:14981c	Y	6755467	6755555	16	5340	89	37	89M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:1902:70135	Y	6755646	6755735	16	4767	90	37	90M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:3639:5589	Y	6755646	6755756	16	5192	111	37	111M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:13771:20570	Y	6755646	6755774	16	5261	129	37	129M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:20087:71635	Y	6760982	6761027	16	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:15143:15278c	Y	6761163	6761211	16	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10662:30073c	Y	6761163	6761212	16	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2212:13018:63837	Y	6764832	6764880	16	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11799:31554c	Y	6765025	6765097	16	4380	73	37	73M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2108:7368:47476	Y	6766256	6766295	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10965:4353c	Y	6775049	6775098	16	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:2839:25325	Y	6776594	6776663	16	4200	70	37	70M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:6867:83687	Y	6776688	6776731	16	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12055:54412c	Y	6777618	6777658	16	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14062:57013c	Y	6778267	6778308	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:2278:77154	Y	6781261	6781308	16	2879	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:12816:66922	Y	6782877	6782921	16	2697	45	25	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1203:16896:36272	Y	6782891	6782931	16	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10511:18252c	Y	6783025	6783087	16	3780	63	37	63M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:5992:79196	Y	6783067	6783165	16	4897	99	37	99M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1214:5177:61800	Y	6783668	6783715	16	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:8663:49420c	Y	6784054	6784110	16	3420	57	37	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10575:30407c	Y	6784054	6784111	16	3480	58	37	58M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:5641:41800	Y	6785236	6785287	16	3119	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2213:17730:39665	Y	6787745	6787785	16	2458	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1203:16139:54065c	Y	6788177	6788224	16	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:17366:16792c	Y	6788177	6788225	16	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13567:97392c	Y	6789020	6789072	16	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:5038:60810	Y	6789779	6789824	16	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:19990:46915	Y	6789939	6789978	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:6830:48185	Y	6792201	6792291	16	4756	91	37	91M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:5599:39110	Y	6792714	6792761	16	2871	48	25	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10127:32404c	Y	6796693	6796765	16	4380	73	37	73M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11531:20239c	Y	6798310	6798377	16	4080	68	37	68M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:17805:13203	Y	6799140	6799196	16	3420	57	37	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10130:67006c	Y	6799140	6799213	16	4440	74	37	74M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:2650:70446	Y	6799140	6799214	16	4401	75	25	75M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:9399:93109	Y	6800855	6800893	16	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:20206:100655	Y	6800855	6800894	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:19112:47930	Y	6801519	6801570	16	3084	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:17610:87674c	Y	6801519	6801573	16	3300	55	37	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10215:80557c	Y	6802309	6802361	16	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:11310:68286	Y	6802651	6802765	16	4974	115	37	115M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16258:100601c	Y	6803919	6803956	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:19453:90058c	Y	6804174	6804223	16	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15631:90124c	Y	6804534	6804614	16	4860	81	37	81M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:21310:59884	Y	6804560	6804608	16	2920	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:4941:9147c	Y	6805775	6805812	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:12840:39450	Y	6806575	6806651	16	4566	77	25	77M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:14955:89035	Y	6806575	6806652	16	4580	78	25	78M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:9840:54401	Y	6806600	6806634	16	2098	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11088:24545c	Y	6806600	6806651	16	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:17827:93073	Y	6811094	6811136	16	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:11416:46081	Y	6811759	6811811	16	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:20979:7454c	Y	6817368	6817420	16	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:15754:57599	Y	6823090	6823139	16	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:14204:78387	Y	6833603	6833657	16	3300	55	37	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:9566:6889c	Y	6839563	6839643	16	4860	81	37	81M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:2784:14135c	Y	6839563	6839645	16	4980	83	37	83M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11486:12578c	Y	6839563	6839647	16	5100	85	37	85M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:12746:18537	Y	6840092	6840167	16	4146	76	37	76M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:19885:99500	Y	6840092	6840171	16	4550	80	37	80M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2213:7198:88129	Y	6841676	6841736	16	3600	60	37	55M1D5M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:10703:55795	Y	6841676	6841769	16	4850	94	37	94M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13900:52481c	Y	6841751	6841792	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10558:92824c	Y	6841808	6841844	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:8993:50227	Y	6842998	6843064	16	4020	67	37	67M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:16249:75791	Y	6843101	6843140	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:9106:45038	Y	6843840	6843909	16	4200	70	37	70M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:6580:88748	Y	6846079	6846123	16	2880	48	37	44M3I1M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12671:99526c	Y	6847522	6847576	16	3300	55	37	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:14815:16812	Y	6848595	6848679	16	4686	85	37	85M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:2241:2815	Y	6849576	6849630	16	3300	55	37	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:10053:4148	Y	6849725	6849763	16	2323	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:13570:21800	Y	6850811	6850852	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:7526:79184	Y	6851680	6851719	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:12304:43343	Y	6852002	6852091	16	4732	90	37	90M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:4157:73155	Y	6852794	6852829	16	2160	36	25	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2210:6858:34682	Y	6852794	6852860	16	3987	67	37	67M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16043:51424c	Y	6853255	6853303	16	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:11432:56620	Y	6854580	6854625	16	2748	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:6244:84970	Y	6856165	6856230	16	3960	66	37	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12866:57850c	Y	6856914	6856981	16	4020	67	37	6M1D61M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2201:8078:90086	Y	6859504	6859540	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:4668:6941c	Y	6860311	6860347	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:18988:29820	Y	6860552	6860593	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:18323:51342	Y	6864091	6864134	16	2577	43	37	9M1D34M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:15236:46209	Y	6866204	6866243	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:20423:43840	Y	6869214	6869254	16	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:19558:62319	Y	6870575	6870640	16	3956	66	37	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:7831:82070c	Y	6872686	6872726	16	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10016:38822c	Y	6872690	6872762	16	4380	73	37	73M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12447:27035c	Y	6873733	6873808	16	4560	76	37	76M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:1292:74679c	Y	6877385	6877446	16	3720	62	37	62M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:4439:2260	Y	6882066	6882121	16	3357	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:18348:41859c	Y	6882066	6882125	16	3600	60	37	60M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:11720:12788	Y	6884901	6884945	16	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10375:87105c	Y	6885987	6886056	16	4200	70	37	70M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:13387:58988	Y	6887363	6887399	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:18314:21645c	Y	6887792	6887829	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16435:76822c	Y	6887792	6887830	16	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16204:16582c	Y	6887792	6887831	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2212:15295:83582	Y	6893955	6893997	16	2575	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16020:70435c	Y	6894907	6894959	16	3180	53	25	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:17678:63137c	Y	6897306	6897341	16	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:3796:81264	Y	6897533	6897582	16	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1214:2142:31952	Y	6897533	6897585	16	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1113:14385:37475	Y	6900359	6900433	16	4500	75	37	75M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:11066:100188	Y	6900780	6900881	16	4558	102	37	102M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:16514:39496	Y	6900780	6900905	16	5376	126	37	126M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10442:52295c	Y	6906743	6906782	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:5540:58162	Y	6906777	6906818	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10751:60644c	Y	6906786	6906832	16	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2212:1752:17406	Y	6909614	6909666	16	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:4441:83643	Y	6909671	6909708	16	2215	37	37	29M1D8M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11385:37357c	Y	6910150	6910186	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:11429:16940	Y	6913392	6913444	16	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:15384:58542	Y	6913392	6913476	16	4681	85	37	85M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:2027:59280c	Y	6919126	6919165	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:18102:16618c	Y	6924115	6924162	16	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:18055:42694c	Y	6924331	6924365	16	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:12477:91362	Y	6931102	6931154	16	3178	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:21226:70677c	Y	6931102	6931156	16	3300	55	37	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:8120:87504	Y	6931179	6931226	16	2880	48	25	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2205:14875:40957	Y	6932183	6932237	16	3298	55	25	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:19454:35275	Y	6932183	6932239	16	3420	57	25	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:18017:49776	Y	6935552	6935593	16	2520	42	37	42M	start_equal
